seller_id,month,orders,GMV,net_value,avg_margin_proxy,refund_rate,dispute_rate,chargeback_rate,cancellation_rate,delay_rate,on_time_rate,promo_dependency_rate,repeat_buyer_rate,seller_quality_proxy,fragility_flag
S00160,2024-06,5,345.93,328.52,5.826,0.2,0.6,0.0,0.2,0.0,0.0,0.014367068482062845,0.0,65.87710808545081,stable
S00160,2024-07,2,144.92,128.68,-1.31,0.5,0.0,0.0,0.5,0.0,1.0,0.07335081424234062,0.0,67.45859784708807,stable
S00160,2024-08,5,512.55,483.35,8.848,0.0,0.4,0.0,0.2,0.0,0.75,0.0,0.0,84.18135303872793,stable
S00160,2024-09,6,782.05,680.02,-2.2950000000000004,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.10049229588900967,0.0,64.23432005626239,stable
S00160,2024-10,2,151.47,146.32,7.235,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,82.55304680794876,stable
S00160,2024-11,8,613.3100000000001,561.9200000000001,1.9825000000000002,0.125,0.0,0.0,0.0,0.875,0.0,0.05088780551434022,0.0,74.07708988928927,stable
S00160,2024-12,4,391.61,345.92,0.7424999999999999,0.25,0.0,0.0,0.0,0.5,0.0,0.07262327315441383,0.0,69.03217486785323,stable
S00160,2025-01,4,472.80999999999995,432.2,6.0525,0.0,0.25,0.0,0.25,1.0,0.0,0.038937416721304546,0.0,72.48107590786996,stable
S00160,2025-02,1,156.21,152.21,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.01081876960501,stable
S00160,2025-03,4,604.96,576.31,13.2325,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,84.24933879925945,stable
S00160,2025-04,6,788.46,659.29,-4.79,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.11508510260507825,0.16666666666666666,73.70406869086575,stable
S00160,2025-05,6,1038.22,930.2,4.361666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.059707961703685156,0.0,68.09024741063229,stable
S00160,2025-06,2,220.97,206.17,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03742589491786215,0.0,82.99791826944833,stable
S00160,2025-07,8,928.46,860.3,8.155,0.25,0.125,0.125,0.125,0.14285714285714285,0.42857142857142855,0.023781315296297092,0.0,76.23530477503454,stable
S00160,2025-08,12,1455.63,1285.23,-0.0625,0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.2222222222222222,0.07363134862568098,0.0,71.10105132027597,stable
S00160,2025-09,5,662.87,616.49,9.486,0.2,0.4,0.0,0.2,0.0,0.0,0.02775808227857649,0.0,67.8776683210886,stable
S00160,2025-10,8,1004.11,916.09,4.74625,0.125,0.375,0.0,0.125,0.2857142857142857,0.42857142857142855,0.04781348657019649,0.0,72.99975191249678,stable
S00160,2025-11,10,1015.65,907.44,1.033,0.2,0.1,0.0,0.0,0.6,0.0,0.0670801949490474,0.0,68.84628070693644,stable
S00160,2025-12,13,2112.71,1895.66,3.1630769230769236,0.3076923076923077,0.07692307692307693,0.0,0.0,0.7692307692307693,0.0,0.06735425117503112,0.0,67.58046519180797,stable
S00160,2026-01,10,1518.57,1325.04,2.3709999999999996,0.3,0.0,0.0,0.1,0.2222222222222222,0.4444444444444444,0.07799442896935933,0.0,73.15917079884365,stable
S00160,2026-02,17,2081.92,1939.03,8.35,0.058823529411764705,0.11764705882352941,0.0,0.11764705882352941,0.13333333333333333,0.3333333333333333,0.01954445896095911,0.0,81.13258481612749,stable
S00161,2024-03,1,81.25,79.07,7.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.68615384615384,stable
S00161,2024-04,1,74.14,58.63,-7.06,0.0,0.0,0.0,0.0,1.0,0.0,0.16967898570272458,0.0,63.78068519018075,fragile
S00161,2024-06,1,251.56,217.87,-7.13,0.0,0.0,0.0,1.0,0.0,0.0,0.1105899189060264,0.0,59.05978692955954,fragile
S00161,2024-09,3,156.34,145.93,2.3666666666666667,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.03594729435844953,0.0,63.181911219137774,stable
S00161,2024-11,2,198.54,175.5,3.07,0.0,0.0,0.0,0.0,1.0,0.0,0.05006547798932205,0.0,77.59192102347136,stable
S00161,2024-12,2,335.65,296.39,0.9349999999999996,0.5,0.0,0.5,0.0,1.0,0.0,0.07355876657232237,0.0,56.821540294950104,fragile
S00161,2025-01,2,242.75,227.41,8.035,0.5,0.5,0.0,0.5,1.0,0.0,0.022368692070030893,0.0,54.89629248197734,fragile
S00161,2025-02,1,24.08,24.08,2.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.92857142857143,fragile
S00161,2025-03,1,288.14,269.17,25.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.92274588741584,stable
S00161,2025-05,1,84.62,70.45,-3.98,0.0,0.0,0.0,0.0,1.0,0.0,0.11498463720160719,0.0,69.14677381233751,stable
S00161,2025-07,3,203.57,196.73000000000002,5.483333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.08075846146289,stable
S00161,2025-08,6,532.95,474.26,1.1866666666666665,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.06415235950839665,0.0,56.36110329299184,fragile
S00161,2025-09,1,100.46,81.29,-4.35,0.0,0.0,0.0,0.0,1.0,0.0,0.11795739597849891,0.0,69.49034441568784,stable
S00161,2025-10,3,738.23,701.2,22.99,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,74.67595013297571,stable
S00161,2025-11,6,773.69,724.28,7.116666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.0,0.021584872494151402,0.0,62.636490928752686,stable
S00161,2025-12,2,331.27,299.36,3.5199999999999996,0.5,0.0,0.0,0.0,1.0,0.0,0.06299996981314336,0.0,64.49515500950886,stable
S00161,2026-01,1,59.94,54.49,4.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.2082082082082,stable
S00161,2026-02,4,608.52,549.71,2.5225,0.5,0.5,0.25,0.25,1.0,0.0,0.06270952474857029,0.0,49.531026096102025,fragile
S00162,2024-03,3,195.82999999999998,183.37,4.72,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,76.56409470799503,stable
S00162,2024-04,6,375.88,348.45,1.6499999999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.04256677663083963,0.0,77.2081515377248,stable
S00162,2024-05,4,448.32,425.1,6.607500000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.02286313347608851,0.0,80.66671127765882,stable
S00162,2024-06,7,450.88,409.58,0.9500000000000001,0.14285714285714285,0.0,0.0,0.2857142857142857,1.0,0.0,0.05615684882895671,0.0,69.05618219608638,stable
S00162,2024-07,5,231.32,221.89999999999998,2.63,0.2,0.4,0.2,0.2,1.0,0.0,0.0,0.0,64.28476569254711,stable
S00162,2024-08,11,524.5,492.45,2.2218181818181817,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.0,0.0,0.02162059103908484,0.0,69.8071063350377,stable
S00162,2024-09,11,1031.69,924.0799999999999,0.1700000000000001,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.8888888888888888,0.0,0.06560110110595237,0.0,60.07069953183612,stable
S00162,2024-10,12,695.77,656.42,3.751666666666667,0.4166666666666667,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,0.017362059301205858,0.0,66.46357512779606,stable
S00162,2024-11,17,1251.36,1143.51,2.427058823529412,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.35294117647058826,1.0,0.0,0.04234592763073776,0.0,63.285518062230636,stable
S00162,2024-12,19,1231.35,1138.19,2.573157894736842,0.2631578947368421,0.15789473684210525,0.10526315789473684,0.15789473684210525,1.0,0.0,0.0355463515653551,0.0,66.45708069662523,stable
S00162,2025-01,15,1056.48,983.44,3.6213333333333333,0.13333333333333333,0.06666666666666667,0.0,0.2,1.0,0.0,0.022953581705285477,0.0,73.17873315159777,stable
S00162,2025-02,19,1412.97,1338.49,5.0063157894736845,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.10526315789473684,1.0,0.0,0.013666249106491998,0.05263157894736842,70.4373620626653,stable
S00162,2025-03,19,1634.23,1511.51,3.7942105263157897,0.21052631578947367,0.10526315789473684,0.0,0.2631578947368421,0.9285714285714286,0.0,0.03245565189722377,0.0,69.08669526321263,stable
S00162,2025-04,12,644.71,588.1899999999999,1.1783333333333332,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.9090909090909091,0.0,0.042499728560127806,0.0,66.51823688169874,stable
S00162,2025-05,17,1330.19,1247.03,4.055294117647058,0.17647058823529413,0.11764705882352941,0.0,0.23529411764705882,1.0,0.0,0.024455153023252317,0.0,70.87934319864965,stable
S00162,2025-06,17,1604.3700000000001,1499.84,5.490588235294118,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.11764705882352941,1.0,0.0,0.024801012235332247,0.0,72.62867337701549,stable
S00162,2025-07,18,1274.09,1210.2,4.8116666666666665,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,1.0,0.0,0.012605074994702101,0.16666666666666666,65.2272977401736,stable
S00162,2025-08,22,1659.1299999999999,1552.48,4.968636363636364,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.3181818181818182,1.0,0.0,0.015972226407816145,0.09090909090909091,72.47412499321935,stable
S00162,2025-09,22,1558.4,1473.17,3.975909090909091,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,1.0,0.0,0.022003336755646814,0.0,73.16550191338435,stable
S00162,2025-10,28,1891.68,1742.3899999999999,2.4160714285714286,0.25,0.10714285714285714,0.17857142857142858,0.10714285714285714,1.0,0.0,0.038812061236572784,0.0,66.93806563477968,stable
S00162,2025-11,22,1936.86,1807.35,4.490454545454545,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.0,0.0,0.027756265295374987,0.0,69.55023360209073,stable
S00162,2025-12,31,2339.94,2149.98,2.595806451612903,0.12903225806451613,0.1935483870967742,0.16129032258064516,0.1935483870967742,1.0,0.0,0.03937280443088284,0.06451612903225806,68.17428128154373,stable
S00162,2026-01,22,1297.33,1202.79,2.624090909090909,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.18181818181818182,1.0,0.0,0.026793491247408145,0.13636363636363635,71.72742829153304,stable
S00162,2026-02,31,2109.31,1948.77,3.1877419354838707,0.22580645161290322,0.2903225806451613,0.0967741935483871,0.06451612903225806,0.9655172413793104,0.0,0.02903319094869887,0.0,67.1042898755609,stable
S00163,2024-03,2,1660.3799999999999,1579.88,74.625,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.98890615401294,stable
S00163,2024-04,2,73.95,67.2,0.46499999999999986,0.0,0.0,0.0,0.0,1.0,0.0,0.03624070317782285,0.0,75.89519945909399,stable
S00163,2024-05,6,201.0,165.48,-3.1750000000000003,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.1190547263681592,0.0,49.498507462686575,fragile
S00163,2024-06,6,628.27,574.01,3.408333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,1.0,0.0,0.03775446862017922,0.0,70.21075864410736,stable
S00163,2024-07,6,1316.26,1261.8899999999999,18.23,0.5,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,0.004725510157567654,0.0,66.42931994185545,stable
S00163,2024-08,3,130.73,122.42999999999999,2.38,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.008490782528876311,0.0,74.71006399959202,stable
S00163,2024-09,11,2727.31,2462.27,7.928181818181818,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,1.0,0.0,0.04729202034238866,0.0,64.81564518618245,stable
S00163,2024-10,12,575.5,506.09000000000003,-1.2508333333333335,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.07720243266724587,0.0,61.95314219519258,stable
S00163,2024-11,8,297.92,268.08,-0.4674999999999999,0.125,0.125,0.5,0.0,1.0,0.0,0.06192937701396348,0.0,62.00033566058003,fragile
S00163,2024-12,9,595.97,538.29,1.4711111111111113,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,0.0,0.04339144587814823,0.0,69.5654516539796,stable
S00163,2025-01,9,402.31,389.77,2.772222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,70.20168526757973,stable
S00163,2025-02,10,730.34,705.54,4.858,0.3,0.3,0.0,0.1,1.0,0.0,0.007517046854889503,0.0,68.0765260015883,stable
S00163,2025-03,22,3367.88,3141.05,8.916363636363636,0.045454545454545456,0.13636363636363635,0.18181818181818182,0.045454545454545456,1.0,0.0,0.01947515944748625,0.045454545454545456,75.03877486457625,stable
S00163,2025-04,15,1203.14,1080.42,1.3826666666666663,0.13333333333333333,0.2,0.0,0.4,1.0,0.0,0.05074222451252555,0.0,64.81640041890385,stable
S00163,2025-05,14,878.0200000000001,806.75,1.8321428571428573,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.2857142857142857,1.0,0.0,0.03784651830254436,0.0,66.04288057219654,stable
S00163,2025-06,15,924.83,881.12,3.516,0.06666666666666667,0.2,0.06666666666666667,0.26666666666666666,1.0,0.0,0.0030924602359352527,0.0,71.67174507747369,stable
S00163,2025-07,13,2282.04,2141.4500000000003,11.506153846153845,0.15384615384615385,0.0,0.3076923076923077,0.15384615384615385,1.0,0.0,0.016375698936039688,0.0,72.16013539842218,fragile
S00163,2025-08,5,820.4300000000001,760.35,7.19,0.0,0.2,0.2,0.2,1.0,0.0,0.0310690735346099,0.2,73.27115780749119,stable
S00163,2025-09,13,1132.9,1061.47,4.548461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,1.0,0.0,0.013293318033365696,0.0,68.24026154796744,stable
S00163,2025-10,15,946.75,886.29,2.7193333333333336,0.2,0.26666666666666666,0.0,0.13333333333333333,1.0,0.0,0.025867441246369156,0.0,68.11641580846758,stable
S00163,2025-11,24,1636.84,1462.47,-0.06166666666666668,0.5416666666666666,0.125,0.041666666666666664,0.4166666666666667,1.0,0.0,0.0628894699543022,0.041666666666666664,54.15568717773271,fragile
S00163,2025-12,24,2489.0099999999998,2190.71,-0.11708333333333347,0.375,0.16666666666666666,0.041666666666666664,0.16666666666666666,1.0,0.0,0.06831230087464495,0.0,59.87064736582015,fragile
S00163,2026-01,20,1213.19,1053.76,-1.8695,0.15,0.2,0.25,0.2,1.0,0.0,0.08495783842596791,0.0,58.66846413175182,fragile
S00163,2026-02,21,3109.68,2739.91,0.697142857142857,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.23809523809523808,1.0,0.0,0.06745388593038514,0.047619047619047616,62.41529675079108,stable
S00164,2024-03,4,764.73,737.39,17.2925,0.25,0.25,0.0,0.0,0.0,0.75,0.0,0.0,83.5450224262158,stable
S00164,2024-04,8,844.3499999999999,786.63,6.29625,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.01398709066145556,0.0,86.49233137916741,stable
S00164,2024-05,7,1039.5,905.61,-2.0814285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.16666666666666666,0.5,0.08664742664742664,0.0,74.08903318903319,stable
S00164,2024-06,5,847.72,745.74,2.0460000000000003,0.2,0.2,0.0,0.0,0.0,0.4,0.06740433161893078,0.0,72.53272306893787,stable
S00164,2024-07,3,265.74,238.23,2.07,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.046624520207721835,0.0,85.5372920900128,stable
S00164,2024-08,6,974.54,923.4,10.746666666666668,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.013688509450612597,0.0,88.31290318167203,stable
S00164,2024-09,12,1348.49,1276.4,6.505833333333334,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.8181818181818182,0.018250042640286544,0.0,88.24330176716178,stable
S00164,2024-10,9,675.67,634.51,4.852222222222222,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0,0.75,0.012313703435108856,0.0,78.75674392331564,stable
S00164,2024-11,13,1207.92,1056.94,-0.9892307692307691,0.38461538461538464,0.15384615384615385,0.0,0.07692307692307693,0.4166666666666667,0.16666666666666666,0.08001357705808332,0.07692307692307693,63.45573700754507,stable
S00164,2024-12,10,1158.44,1065.55,5.667999999999999,0.3,0.1,0.0,0.2,0.125,0.25,0.035720451641863195,0.0,71.48558233486413,stable
S00164,2025-01,17,1566.0,1455.99,4.771764705882354,0.23529411764705882,0.11764705882352941,0.0,0.058823529411764705,0.0625,0.375,0.02110472541507024,0.0,76.4910881977312,stable
S00164,2025-02,9,998.34,945.5,8.458888888888888,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.75,0.006961556183264219,0.0,86.4171541425433,stable
S00164,2025-03,15,1622.02,1467.71,2.4053333333333335,0.3333333333333333,0.2,0.0,0.06666666666666667,0.0,0.7142857142857143,0.04879717882640165,0.0,73.8221293730745,stable
S00164,2025-04,20,1892.69,1772.79,5.5525,0.05,0.15,0.0,0.05,0.0,0.631578947368421,0.019501344647036754,0.0,84.53282341674104,stable
S00164,2025-05,15,2030.76,1817.48,1.4413333333333334,0.13333333333333333,0.2,0.0,0.06666666666666667,0.0,0.6428571428571429,0.06176997774232307,0.0,76.40406913105015,stable
S00164,2025-06,17,2167.82,1928.99,2.155294117647059,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.47058823529411764,0.05715419176868927,0.11764705882352941,79.82451766399099,stable
S00164,2025-07,21,2456.21,2207.23,1.3552380952380951,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.7142857142857143,0.05733630267770264,0.047619047619047616,79.8234279254469,stable
S00164,2025-08,27,3216.38,2995.08,6.479259259259259,0.18518518518518517,0.1111111111111111,0.0,0.037037037037037035,0.0,0.6538461538461539,0.02370366685528451,0.07407407407407407,82.81310838755232,stable
S00164,2025-09,23,3416.47,3180.1,7.86,0.17391304347826086,0.17391304347826086,0.0,0.043478260869565216,0.0,0.5909090909090909,0.025324384525548305,0.043478260869565216,80.58956608484701,stable
S00164,2025-10,17,1874.7,1756.62,6.584705882352941,0.29411764705882354,0.0,0.0,0.17647058823529413,0.0,0.8571428571428571,0.015277111004427375,0.11764705882352941,84.19646885798646,stable
S00164,2025-11,25,3635.17,3349.21,5.452000000000001,0.24,0.04,0.0,0.04,0.3333333333333333,0.041666666666666664,0.040619833460333356,0.04,72.44494909912513,stable
S00164,2025-12,32,4588.26,4159.94,3.283125,0.25,0.15625,0.0,0.125,0.17857142857142858,0.21428571428571427,0.05155549162427586,0.09375,70.52866627078052,stable
S00164,2026-01,24,3346.88,2988.86,1.0441666666666671,0.125,0.2916666666666667,0.0,0.041666666666666664,0.043478260869565216,0.5217391304347826,0.065965914523377,0.041666666666666664,73.91337326842842,stable
S00164,2026-02,41,4381.51,4037.9900000000002,4.389024390243902,0.0975609756097561,0.04878048780487805,0.0,0.0975609756097561,0.02702702702702703,0.6756756756756757,0.03499250258472535,0.024390243902439025,83.49210986426243,stable
S00165,2024-04,3,554.94,463.1,-6.323333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.13003207553969798,0.0,72.78129167117166,stable
S00165,2024-05,1,276.28,273.96,32.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.91906761256696,stable
S00165,2024-06,3,340.64,322.06,10.506666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.014590183184593706,0.0,88.44060200407077,stable
S00165,2024-07,3,591.72,560.75,20.64,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,88.46440884201986,stable
S00165,2024-08,1,455.34,441.84,49.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.96104010190187,stable
S00165,2024-09,6,615.13,553.61,3.2783333333333338,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6,0.06330369190252466,0.0,79.36466112854194,stable
S00165,2024-10,1,99.35,94.51,10.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.84046300956216,stable
S00165,2024-11,2,191.92000000000002,171.95999999999998,4.495,0.0,0.0,0.0,0.0,0.0,0.0,0.05741975823259691,0.0,79.11004585243852,stable
S00165,2024-12,5,684.74,615.5300000000001,5.476000000000001,0.0,0.0,0.0,0.0,0.6,0.0,0.06557233402459327,0.0,78.34287466775712,stable
S00165,2025-01,5,809.25,738.47,9.136,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,0.04407784986098239,0.0,79.73728761198642,stable
S00165,2025-02,2,837.0600000000001,799.9599999999999,39.834999999999994,0.0,0.5,0.0,0.5,0.0,1.0,0.02126490335220892,0.0,82.80518720282895,stable
S00165,2025-03,3,403.75,378.23,13.053333333333335,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,85.36573787409701,stable
S00165,2025-04,5,917.82,880.1700000000001,19.716,0.0,0.0,0.0,0.2,0.25,0.5,0.0,0.0,89.84066810485717,stable
S00165,2025-05,4,515.59,489.08000000000004,12.5825,0.75,0.25,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,63.844965638071585,stable
S00165,2025-06,5,1319.0,1265.69,30.718,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,91.04442759666414,stable
S00165,2025-07,9,1690.0,1550.48,12.877777777777776,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0308698224852071,0.0,75.77151216305062,stable
S00165,2025-08,1,97.72,93.31,6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.24232501023332,fragile
S00165,2025-09,6,1968.58,1862.9099999999999,35.56666666666667,0.16666666666666666,0.0,0.0,0.16666666666666666,0.2,0.4,0.00465310020420811,0.0,84.99377012872222,stable
S00165,2025-10,6,744.88,683.62,9.266666666666667,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.03548222532488454,0.0,77.77613396341245,stable
S00165,2025-11,11,1544.56,1444.25,9.646363636363636,0.18181818181818182,0.0,0.0,0.18181818181818182,0.4444444444444444,0.0,0.028966178070130008,0.0,75.03480132029362,stable
S00165,2025-12,5,442.76,419.44,6.878,0.2,0.2,0.0,0.0,0.8,0.0,0.03080675761134701,0.0,74.25912006504653,stable
S00165,2026-01,8,1642.18,1462.82,7.108750000000001,0.25,0.125,0.0,0.125,0.14285714285714285,0.2857142857142857,0.06311731966045135,0.125,73.42119208264972,stable
S00165,2026-02,5,713.0699999999999,682.47,14.74,0.2,0.2,0.0,0.2,0.0,1.0,0.0067174330710869905,0.0,87.668416845471,stable
S00166,2024-03,2,211.29,198.92000000000002,12.04,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,68.39665862085286,stable
S00166,2024-04,2,164.88,148.72000000000003,3.955,0.0,0.0,0.5,0.0,1.0,0.0,0.07678311499272199,0.0,73.0295972828724,fragile
S00166,2024-05,1,72.16,68.79,9.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,stable
S00166,2024-07,3,321.98,302.89,10.643333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.02344866140754084,0.0,80.68227840238524,stable
S00166,2024-09,1,76.39,76.39,10.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,stable
S00166,2024-10,5,604.28,561.19,8.514,0.2,0.0,0.0,0.2,1.0,0.0,0.03931952075196929,0.0,74.45155226054146,stable
S00166,2024-11,5,838.1500000000001,711.93,-1.264,0.0,0.0,0.2,0.2,1.0,0.0,0.10961045158981089,0.0,68.3498538447772,stable
S00166,2024-12,3,595.23,565.69,21.55333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.014918602892999346,0.0,81.71384170824723,stable
S00166,2025-01,6,338.24,308.48,3.2783333333333338,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.04144985808893093,0.0,64.40089877010406,stable
S00166,2025-02,5,434.37,407.44,6.596000000000001,0.2,0.2,0.0,0.2,1.0,0.0,0.029882358358081815,0.0,71.69378179892719,stable
S00166,2025-03,3,135.92000000000002,121.53,1.0266666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.07430841671571511,0.0,62.85628801255642,stable
S00166,2025-04,2,182.66,172.12,8.89,0.5,0.0,0.0,0.0,1.0,0.0,0.013631884375342167,0.0,72.59761305157123,stable
S00166,2025-05,2,121.77000000000001,115.93,6.825,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,65.70965755112097,fragile
S00166,2025-06,5,457.27,437.36,10.234,0.0,0.2,0.0,0.0,1.0,0.0,0.011656133137971002,0.0,82.6737638594266,stable
S00166,2025-07,2,304.02,264.61,3.435,0.0,0.5,0.0,0.0,1.0,0.0,0.08249457272547858,0.0,67.93477402802446,stable
S00166,2025-08,3,536.62,499.8,13.94,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.035276359434981926,0.0,66.4404606611755,stable
S00166,2025-09,2,338.34,305.35,7.7299999999999995,0.0,0.0,0.0,0.0,1.0,0.0,0.06762428326535438,0.0,78.8931252586156,stable
S00166,2025-10,2,149.14,144.57999999999998,7.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.60748290197131,stable
S00166,2025-11,7,765.82,714.14,8.45,0.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0,0.0345381421221697,0.0,78.23550853053871,stable
S00166,2025-12,4,341.15999999999997,329.07,10.77,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,77.99999999999999,stable
S00166,2026-01,4,376.83,333.74,1.7624999999999997,0.5,0.0,0.0,0.5,1.0,0.0,0.08552928376190856,0.0,58.0155773160311,fragile
S00166,2026-02,2,168.97,163.01999999999998,10.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,stable
S00167,2024-03,1,244.42,232.65,32.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,stable
S00167,2024-04,4,2801.19,2678.71,93.755,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,84.24999999999999,stable
S00167,2024-05,2,297.05,280.94,19.29,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,79.5,fragile
S00167,2024-06,5,1773.78,1640.52,33.760000000000005,0.2,0.2,0.0,0.0,0.2,0.2,0.0312552853228698,0.0,78.60384715128146,stable
S00167,2024-07,2,588.02,493.6,2.0799999999999996,0.5,0.0,0.0,0.0,0.0,0.5,0.10855072956702153,0.0,69.12195163429814,stable
S00167,2024-08,7,3735.26,3539.9700000000003,68.34285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.00438791409433346,0.0,75.14659704953286,stable
S00167,2024-09,5,2668.5,2392.78,32.586,0.2,0.0,0.0,0.0,0.2,0.8,0.06520891886827805,0.2,88.45358815814127,stable
S00167,2024-10,3,1582.7199999999998,1447.75,35.586666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.059852658714112425,0.0,69.98015652379027,stable
S00167,2024-11,3,1058.6100000000001,990.72,38.300000000000004,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.020101831647159955,0.0,73.65283721105978,stable
S00167,2024-12,4,1123.37,999.64,20.075,0.5,0.5,0.0,0.0,0.5,0.0,0.05390031779378122,0.0,61.10913145268256,fragile
S00167,2025-01,7,1995.1100000000001,1934.4,38.23285714285714,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,87.28571428571428,stable
