seller_id,current_period,governance_priority_score,governance_priority_tier,main_risk_driver,recommended_action,seller_quality_score,seller_quality_tier,fraud_exposure_score,fraud_exposure_tier,margin_fragility_score,margin_fragility_tier,orders,gmv,net_value
S00270,2026-02,53.17259964847861,Moderate,seller_quality,seller coaching required,75.00366300366301,Critical,36.84458398744113,Moderate,46.29693589360417,Moderate,91,3068.66,2758.78
S00271,2026-02,57.21098393369264,High,seller_quality,audit seller operations,64.10256410256412,High,51.660561660561655,Moderate,42.73289754626713,Moderate,78,6505.64,5947.58
S00272,2026-02,54.015028409702964,Moderate,seller_quality,seller coaching required,69.54761904761905,High,24.761904761904766,Low,40.643967580111564,Moderate,140,19149.46,17661.1
S00273,2026-02,35.81498125159665,Moderate,seller_quality,seller coaching required,56.19047619047619,High,34.48979591836735,Moderate,27.47852165489533,Low,14,1920.58,1841.77
S00274,2026-02,53.700647671538164,Moderate,seller_quality,seller coaching required,76.74747474747475,Critical,21.181199752628324,Low,42.83346483940736,Moderate,77,10920.210000000001,10002.92
S00275,2026-02,45.09196011283869,Moderate,seller_quality,seller coaching required,60.39426523297491,High,24.193548387096776,Low,42.608525559766946,Moderate,31,5974.74,5512.47
S00276,2026-02,41.494904210086915,Moderate,concentration_risk,seller coaching required,49.47916666666667,Moderate,17.261904761904763,Low,32.23087567694942,Moderate,64,8585.41,7986.84
S00277,2026-02,39.14356389929259,Moderate,seller_quality,seller coaching required,61.33333333333334,High,43.65079365079365,Moderate,22.65555725234347,Low,15,2052.31,1963.56
S00278,2026-02,34.33416574811484,Moderate,seller_quality,seller coaching required,64.18518518518519,High,13.227513227513226,Low,42.61570935612224,Moderate,18,1038.98,964.57
S00279,2026-02,51.25048434942974,Moderate,seller_quality,seller coaching required,62.3728813559322,High,40.863599677158994,Moderate,35.405329765077525,Moderate,59,6560.59,6053.43
S00280,2026-02,41.51079572397604,Moderate,concentration_risk,seller coaching required,48.44444444444445,Moderate,18.73015873015873,Low,39.945693162069446,Moderate,105,4875.1,4408.24
S00281,2026-02,24.519723760200264,Low,margin_fragility,monitor only,37.14285714285714,Moderate,12.244897959183673,Low,43.21582745888431,Moderate,7,386.58,348.14
S00282,2026-02,47.408045541343625,Moderate,seller_quality,seller coaching required,81.55555555555557,Critical,43.968253968253975,Moderate,37.748966210624864,Moderate,15,1585.7,1452.26
S00283,2026-02,43.914445537891204,Moderate,seller_quality,seller coaching required,77.55555555555556,Critical,38.04232804232804,Moderate,38.21737669006695,Moderate,9,1556.46,1462.67
S00284,2026-02,44.837686438440016,Moderate,concentration_risk,seller coaching required,57.333333333333336,High,14.591269841269842,Low,31.050214657521195,Moderate,120,14677.6,13596.09
S00285,2026-02,38.695839808667735,Moderate,seller_quality,seller coaching required,55.666666666666664,High,24.76190476190476,Low,34.72522539325841,Moderate,20,3902.3,3599.4700000000003
S00286,2026-02,48.84991902768781,Moderate,concentration_risk,seller coaching required,60.75585789871504,High,18.934240362811792,Low,35.983990374247206,Moderate,147,18426.51,16801.03
S00287,2026-02,60.84938437572815,High,seller_quality,audit seller operations,93.04166666666667,Critical,63.24404761904762,High,26.089696803629188,Low,16,8266.4,7807.47
S00288,2026-02,43.08311495427388,Moderate,seller_quality,seller coaching required,65.55555555555557,High,37.1031746031746,Moderate,34.24942077508292,Moderate,24,2313.42,2145.59
S00289,2026-02,24.030304469712483,Low,seller_quality,monitor only,38.57142857142857,Moderate,14.625850340136054,Low,23.50842565328048,Low,14,1788.26,1616.27
S00290,2026-02,40.878429876290895,Moderate,seller_quality,seller coaching required,50.383597883597886,Moderate,15.816326530612244,Low,38.523432307674625,Moderate,84,5165.63,4698.52
S00291,2026-02,49.154056196758546,Moderate,seller_quality,seller coaching required,60.84577114427861,High,38.92679459843639,Moderate,32.10698980940318,Moderate,67,5914.15,5514.54
S00292,2026-02,38.58464303285025,Moderate,seller_quality,seller coaching required,47.053872053872055,Moderate,15.75757575757576,Low,37.597155313643725,Moderate,66,4446.23,4041.56
S00293,2026-02,45.34355078825705,Moderate,concentration_risk,seller coaching required,50.13333333333333,Moderate,22.42857142857143,Low,41.40943780821389,Moderate,50,10686.21,9678.48
S00294,2026-02,43.40447398637893,Moderate,seller_quality,seller coaching required,58.18181818181819,High,22.023809523809526,Low,30.43115964743024,Moderate,44,7945.82,7348.99
S00295,2026-02,57.864312074824774,High,seller_quality,audit seller operations,82.58823529411765,Critical,35.49019607843138,Moderate,48.623257011116266,Moderate,34,8734.73,7975.82
S00296,2026-02,33.19789607544824,Moderate,seller_quality,seller coaching required,62.22222222222222,High,11.42857142857143,Low,44.93518206039942,Moderate,15,941.4300000000001,851.58
S00297,2026-02,41.627268985201994,Moderate,concentration_risk,seller coaching required,49.47649572649573,Moderate,10.347985347985349,Low,29.85673356166277,Low,104,19449.79,18059.03
S00298,2026-02,48.211235305253,Moderate,seller_quality,seller coaching required,58.733333333333334,High,36.857142857142854,Moderate,34.01248837506208,Moderate,50,6451.4800000000005,6014.89
S00299,2026-02,52.22374395824205,Moderate,seller_quality,seller coaching required,68.00189933523266,High,19.65811965811966,Low,48.00469348697723,Moderate,117,9517.03,8756.89
S00300,2026-02,39.29517522299217,Moderate,seller_quality,seller coaching required,59.407407407407405,High,19.347442680776012,Low,34.57222296764081,Moderate,27,4116.87,3860.2200000000003
S00301,2026-02,41.47111100569064,Moderate,seller_quality,seller coaching required,56.95286195286195,High,15.476190476190476,Low,36.661082112455574,Moderate,66,4950.65,4581.14
S00302,2026-02,22.40304896854011,Low,seller_quality,monitor only,42.285714285714285,Moderate,26.870748299319725,Low,8.455093491366098,Low,7,826.3,782.9599999999999
S00303,2026-02,37.50554282585548,Moderate,seller_quality,seller coaching required,50.45614035087719,Moderate,13.032581453634084,Low,37.63029017874203,Moderate,38,4785.0599999999995,4454.4400000000005
S00304,2026-02,56.5974599634479,High,seller_quality,audit seller operations,70.06844819503047,High,27.11472774763914,Low,46.45433848878191,Moderate,237,19820.91,18017.670000000002
S00305,2026-02,46.42692644798667,Moderate,seller_quality,seller coaching required,67.11111111111111,High,49.52380952380953,Moderate,27.883770914230176,Low,30,2417.13,2247.29
S00306,2026-02,35.89800866550218,Moderate,seller_quality,seller coaching required,52.22222222222223,Moderate,17.063492063492063,Low,42.381997085095065,Moderate,18,3040.11,2755.79
S00307,2026-02,45.29331276685642,Moderate,fraud_exposure,seller coaching required,57.41414141414142,High,54.1991341991342,Moderate,22.055537502594376,Low,33,3181.05,3003.44
S00308,2026-02,36.953885231210826,Moderate,seller_quality,seller coaching required,59.333333333333336,High,24.444444444444443,Low,38.67359587078583,Moderate,15,2095.91,1882.78
S00309,2026-02,39.572095983091714,Moderate,margin_fragility,seller coaching required,52.361111111111114,Moderate,7.142857142857143,Low,67.10000310415198,High,24,2844.71,2441.95
S00310,2026-02,45.68314622928071,Moderate,seller_quality,seller coaching required,66.88888888888889,High,23.0952380952381,Low,50.6497660347014,Moderate,30,3477.15,3094.31
S00311,2026-02,51.72475540074517,Moderate,concentration_risk,seller coaching required,63.35858585858586,High,31.152597402597397,Moderate,34.735835995168344,Moderate,88,14079.74,13116.08
S00312,2026-02,53.48743364219242,Moderate,seller_quality,seller coaching required,82.0,Critical,43.16326530612245,Moderate,45.87883348645936,Moderate,28,2898.52,2704.08
S00313,2026-02,47.718883835846526,Moderate,seller_quality,seller coaching required,62.910798122065735,High,17.471495640509726,Low,45.444380307531766,Moderate,71,6932.27,6294.38
S00314,2026-02,48.83873442830735,Moderate,seller_quality,seller coaching required,73.61403508771929,High,64.36090225563909,High,22.95465264092143,Low,19,1881.8200000000002,1770.8200000000002
S00315,2026-02,40.11577208632012,Moderate,seller_quality,seller coaching required,62.29166666666667,High,34.672619047619044,Moderate,39.96303845490528,Moderate,16,1515.97,1398.94
S00316,2026-02,51.03976826525135,Moderate,seller_quality,seller coaching required,66.91228070175438,High,45.46365914786968,Moderate,33.07218606761995,Moderate,38,5482.900000000001,5125.42
S00317,2026-02,47.7992880012259,Moderate,seller_quality,seller coaching required,65.77777777777777,High,44.5679012345679,Moderate,30.82991656889393,Moderate,27,4498.19,4238.42
S00318,2026-02,40.99972139710685,Moderate,seller_quality,seller coaching required,57.97979797979798,High,24.170274170274173,Low,48.255054582702286,Moderate,33,2000.03,1821.22
S00319,2026-02,32.3580141657778,Moderate,seller_quality,seller coaching required,54.66666666666667,Moderate,25.873015873015873,Low,20.565303733068873,Low,15,2370.54,2238.4
S00320,2026-02,58.57503907036795,High,seller_quality,audit seller operations,87.8888888888889,Critical,58.920634920634924,High,33.38946504187699,Moderate,30,4188.72,3930.41
S00321,2026-02,42.93422173457488,Moderate,concentration_risk,seller coaching required,53.94383394383395,Moderate,18.445839874411305,Low,32.09240141455734,Moderate,91,7225.63,6661.88
S00322,2026-02,58.84784023756269,High,concentration_risk,investigate dispute cluster,61.81481481481482,High,47.84126984126984,Moderate,37.205369376087916,Moderate,150,54404.44,50261.37
S00323,2026-02,33.194908501380624,Moderate,seller_quality,seller coaching required,45.18518518518518,Moderate,17.063492063492063,Low,20.889913067921896,Low,18,7406.1,7034.79
S00324,2026-02,41.32861208618125,Moderate,concentration_risk,seller coaching required,52.474747474747474,Moderate,15.086580086580089,Low,26.699258512046665,Low,44,21323.64,19923.239999999998
S00325,2026-02,44.851523575682485,Moderate,concentration_risk,seller coaching required,44.304300371098016,Moderate,16.77893161193751,Low,33.597801283433924,Moderate,509,296406.88,276118.19
S00326,2026-02,34.88313566176727,Moderate,seller_quality,seller coaching required,68.15384615384616,High,23.626373626373628,Low,32.706384091307456,Moderate,13,824.56,759.7
S00327,2026-02,32.478475945246316,Moderate,seller_quality,seller coaching required,46.22222222222223,Moderate,23.968253968253972,Low,36.79589844910832,Moderate,15,1915.22,1773.8799999999999
S00328,2026-02,36.57237762860476,Moderate,seller_quality,seller coaching required,61.66666666666667,High,10.23809523809524,Low,36.94269448426587,Moderate,30,2945.23,2708.15
S00329,2026-02,36.726736496090716,Moderate,seller_quality,seller coaching required,55.22222222222223,High,16.34920634920635,Low,46.2085416173092,Moderate,30,1797.07,1555.68
S00330,2026-02,54.126712180977464,Moderate,seller_quality,seller coaching required,67.41496598639455,High,46.054421768707485,Moderate,36.72106549330178,Moderate,49,6982.95,6365.55
S00331,2026-02,42.42910568506568,Moderate,seller_quality,seller coaching required,77.0,Critical,22.817460317460316,Low,56.67691191528689,High,12,698.57,616.41
S00332,2026-02,32.496342868316304,Moderate,seller_quality,seller coaching required,57.333333333333336,High,14.523809523809526,Low,39.38654766560365,Moderate,20,1105.5,1021.8499999999999
S00333,2026-02,37.86602650423088,Moderate,seller_quality,seller coaching required,53.66666666666667,Moderate,20.833333333333336,Low,23.084138212073093,Low,40,5221.18,4934.42
S00334,2026-02,43.35956919953151,Moderate,concentration_risk,seller coaching required,49.10165484633569,Moderate,20.74468085106383,Low,42.76527060088482,Moderate,94,5315.86,4752.7
S00335,2026-02,43.97044121815362,Moderate,seller_quality,seller coaching required,67.47008547008548,High,16.605616605616607,Low,25.58321941222939,Low,39,10881.66,10368.37
S00336,2026-02,52.503818279752714,Moderate,seller_quality,seller coaching required,68.8100358422939,High,35.30721966205837,Moderate,32.71777041806847,Moderate,62,10060.47,9350.56
S00337,2026-02,42.237235244022955,Moderate,seller_quality,seller coaching required,53.333333333333336,Moderate,22.53750815394651,Low,32.290380052965816,Moderate,73,5429.99,5002.3
S00338,2026-02,36.5825815448229,Moderate,seller_quality,seller coaching required,59.211469534050174,High,24.577572964669738,Low,33.161758100868596,Moderate,31,1465.79,1345.5
S00339,2026-02,37.471653170943824,Moderate,concentration_risk,seller coaching required,43.758865248226954,Moderate,8.662613981762918,Low,35.415006246713745,Moderate,47,9043.96,8276.37
S00340,2026-02,43.8036251765515,Moderate,seller_quality,seller coaching required,71.86666666666667,High,30.342857142857145,Moderate,25.117138632456623,Low,25,4625.66,4374.68
S00341,2026-02,41.879547477648906,Moderate,concentration_risk,seller coaching required,51.23809523809524,Moderate,32.63945578231292,Moderate,14.217998277051821,Low,35,15387.85,14515.9
S00342,2026-02,50.496054162530754,Moderate,seller_quality,seller coaching required,76.5,Critical,26.07142857142857,Low,41.29134670895749,Moderate,32,6734.78,6261.3
S00343,2026-02,37.63687413870035,Moderate,seller_quality,seller coaching required,52.16666666666667,Moderate,28.551587301587304,Low,30.632974255166786,Moderate,24,3343.83,3198.11
S00344,2026-02,44.292314910961835,Moderate,seller_quality,seller coaching required,70.2051282051282,High,31.611721611721613,Moderate,32.21158761740814,Moderate,39,2574.51,2418.09
S00345,2026-02,55.2664200553522,High,seller_quality,audit seller operations,60.26515151515152,High,43.49567099567099,Moderate,45.325699545208494,Moderate,88,7580.42,6828.55
S00346,2026-02,63.31222289927264,High,seller_quality,audit seller operations,78.08802708525701,Critical,41.86123202743701,Moderate,43.616104020679906,Moderate,361,53501.13,49950.73
S00347,2026-02,66.30253613822666,High,seller_quality,audit seller operations,87.43602693602693,Critical,53.19264069264069,Moderate,33.240387769306565,Moderate,132,61465.38,57346.73
S00348,2026-02,36.00377628510755,Moderate,seller_quality,seller coaching required,54.333333333333336,Moderate,18.809523809523814,Low,41.04276825144017,Moderate,30,1812.32,1648.87
S00349,2026-02,39.43774018245526,Moderate,seller_quality,seller coaching required,65.64912280701753,High,40.82706766917293,Moderate,15.899836390973796,Low,19,2515.14,2414.86
S00350,2026-02,43.60233251837981,Moderate,seller_quality,seller coaching required,58.484848484848484,High,40.0,Moderate,49.52155594779467,Moderate,11,2227.42,2032.17
S00351,2026-02,45.06995007259988,Moderate,seller_quality,seller coaching required,59.13978494623656,High,38.55606758832565,Moderate,33.479646679867656,Moderate,31,4247.37,3971.64
S00352,2026-02,47.94889661984489,Moderate,concentration_risk,seller coaching required,55.757575757575765,High,28.070500927643785,Low,27.74717734562248,Low,77,26535.13,24764.08
S00353,2026-02,30.59092983912081,Moderate,seller_quality,seller coaching required,58.66666666666667,High,15.297619047619047,Low,26.45675131379704,Low,16,1694.97,1541.08
S00354,2026-02,34.313043690432075,Moderate,seller_quality,seller coaching required,52.82828282828283,Moderate,10.317460317460318,Low,27.580946533606458,Low,33,4611.88,4263.6
S00355,2026-02,39.890130692242565,Moderate,seller_quality,seller coaching required,51.54761904761905,Moderate,32.51700680272109,Moderate,17.47850656915125,Low,28,7416.62,6954.599999999999
S00356,2026-02,37.33224883404072,Moderate,seller_quality,seller coaching required,65.11111111111111,High,9.750566893424036,Low,58.251740701171165,High,21,798.68,707.38
S00357,2026-02,39.02062728373815,Moderate,seller_quality,seller coaching required,67.77777777777779,High,26.984126984126988,Low,39.500960243088834,Moderate,15,1503.44,1363.48
S00358,2026-02,40.992537229624226,Moderate,seller_quality,seller coaching required,56.623655913978496,High,15.898617511520737,Low,43.8984766160098,Moderate,62,3168.23,2841.28
S00359,2026-02,49.67491351224618,Moderate,seller_quality,seller coaching required,68.7719298245614,High,41.07769423558897,Moderate,39.93664360261306,Moderate,38,3515.35,3205.65
S00360,2026-02,35.972821810532935,Moderate,seller_quality,seller coaching required,55.72727272727272,High,22.489177489177493,Low,33.09727792628262,Moderate,22,2517.46,2340.46
S00361,2026-02,34.7420321734947,Moderate,seller_quality,seller coaching required,52.272727272727266,Moderate,23.57142857142857,Low,31.85665912837799,Moderate,22,2331.4300000000003,2160.76
S00362,2026-02,53.9009403711592,Moderate,seller_quality,seller coaching required,74.0952380952381,High,52.244897959183675,Moderate,75.46196809978467,Critical,7,459.65000000000003,401.23
S00363,2026-02,32.78010196843202,Moderate,seller_quality,seller coaching required,50.25641025641026,Moderate,19.04761904761905,Low,25.765534758576642,Low,26,2857.8,2707.47
S00364,2026-02,58.45468910894611,High,concentration_risk,investigate dispute cluster,72.62836624775582,High,26.942805847653247,Low,46.308818859302455,Moderate,557,121063.27,111472.57
S00365,2026-02,55.128330332894926,High,concentration_risk,investigate dispute cluster,71.40538194444444,High,20.2436755952381,Low,43.26685257753837,Moderate,256,56312.08,52235.85
S00366,2026-02,33.52979241339169,Moderate,seller_quality,seller coaching required,43.333333333333336,Moderate,19.642857142857146,Low,44.319571563735224,Moderate,20,2170.31,1994.3400000000001
S00367,2026-02,47.21749931287153,Moderate,seller_quality,seller coaching required,73.8095238095238,High,24.31972789115646,Low,51.10572276054749,Moderate,28,3011.5,2712.96
S00368,2026-02,42.64205516355703,Moderate,seller_quality,seller coaching required,62.03065134099618,High,20.443349753694584,Low,37.25260224826376,Moderate,29,5590.55,5016.7
S00369,2026-02,60.556290981726704,High,seller_quality,audit seller operations,90.98989898989899,Critical,62.62626262626263,High,41.216605942379786,Moderate,33,2633.92,2458.86
S00370,2026-02,48.28415098919589,Moderate,seller_quality,seller coaching required,85.76811594202898,Critical,36.23188405797101,Moderate,46.23755545015197,Moderate,23,943.9499999999999,864.24
S00371,2026-02,27.4149842044489,Low,seller_quality,monitor only,43.333333333333336,Moderate,21.428571428571427,Low,38.864021486791046,Moderate,4,196.70999999999998,176.79
S00372,2026-02,28.064002323527017,Low,seller_quality,monitor only,51.38888888888889,Moderate,10.615079365079367,Low,24.082483226336095,Low,24,1812.97,1701.98
S00373,2026-02,35.872744222355706,Moderate,seller_quality,seller coaching required,54.365591397849464,Moderate,8.294930875576037,Low,38.31321357369155,Moderate,31,3936.36,3643.21
S00374,2026-02,53.850824667922225,Moderate,seller_quality,seller coaching required,73.29501915708812,High,47.76683087027915,Moderate,42.600855040808916,Moderate,29,4573.01,4218.89
S00375,2026-02,38.85364630035561,Moderate,seller_quality,seller coaching required,67.40404040404042,High,17.64069264069264,Low,38.00349107832148,Moderate,22,2501.9700000000003,2363.06
S00376,2026-02,49.092383582368086,Moderate,seller_quality,seller coaching required,64.96296296296296,High,28.444444444444446,Low,28.709005667274425,Low,45,21179.41,19559.43
S00377,2026-02,52.26461346696412,Moderate,seller_quality,seller coaching required,62.485681557846505,High,34.30044182621502,Moderate,37.22090826420779,Moderate,97,9641.49,8878.49
S00378,2026-02,54.18565265958857,Moderate,seller_quality,seller coaching required,62.38095238095238,High,42.53644314868804,Moderate,34.332195848382916,Moderate,49,24132.06,22329.09
S00379,2026-02,56.24826541336069,High,concentration_risk,investigate dispute cluster,68.59807956104252,High,30.355673133450907,Moderate,39.00474467991019,Moderate,162,77301.55,71098.82
S00380,2026-02,49.54857852508212,Moderate,concentration_risk,seller coaching required,53.77556661138751,Moderate,21.27457948353471,Low,40.25505898520456,Moderate,201,36159.99,33382.9
S00381,2026-02,37.8428276847482,Moderate,concentration_risk,seller coaching required,42.72868217054263,Moderate,10.741971207087484,Low,38.276368813804105,Moderate,43,8062.07,7348.57
S00382,2026-02,36.94356012150189,Moderate,seller_quality,seller coaching required,54.13793103448276,Moderate,32.98850574712644,Moderate,22.57667531468698,Low,29,2520.92,2345.11
S00383,2026-02,34.39907677181916,Moderate,seller_quality,seller coaching required,62.833333333333336,High,15.357142857142858,Low,32.67224448575441,Moderate,20,1959.04,1797.48
S00384,2026-02,39.60334440836263,Moderate,seller_quality,seller coaching required,51.62393162393163,Moderate,29.81684981684982,Low,31.248596207005445,Moderate,26,4449.04,4181.47
S00385,2026-02,41.12893646513911,Moderate,seller_quality,seller coaching required,52.13114754098361,Moderate,22.04527712724434,Low,35.84540109238614,Moderate,61,4438.02,4089.11
S00386,2026-02,61.93279510729502,High,seller_quality,audit seller operations,73.4959349593496,High,49.7251258226868,Moderate,36.06016463760333,Moderate,123,46577.18,43589.94
S00387,2026-02,52.092108888381475,Moderate,concentration_risk,seller coaching required,55.72463768115942,High,38.50931677018634,Moderate,40.11113132408774,Moderate,46,19040.54,17615.54
S00388,2026-02,45.21775522637803,Moderate,seller_quality,seller coaching required,65.77777777777777,High,20.31746031746032,Low,39.97510444853279,Moderate,45,5208.59,4778.84
S00389,2026-02,37.5810021857927,Moderate,seller_quality,seller coaching required,58.98550724637681,High,15.631469979296066,Low,33.05606500809069,Moderate,23,4490.28,4173.55
S00390,2026-02,39.474398444662,Moderate,concentration_risk,seller coaching required,46.4336917562724,Moderate,6.067588325652842,Low,40.69354606678803,Moderate,62,8866.210000000001,8082.38
S00391,2026-02,51.638329305104946,Moderate,seller_quality,seller coaching required,73.21212121212122,High,27.272727272727277,Low,48.45089861975545,Moderate,33,6521.36,5900.55
S00392,2026-02,47.500857990089614,Moderate,concentration_risk,seller coaching required,59.788797061524335,High,17.843368752459664,Low,29.68564935526977,Low,121,50968.65,47473.64
S00393,2026-02,45.769907881575534,Moderate,seller_quality,seller coaching required,68.22222222222223,High,30.476190476190478,Moderate,34.87213601450125,Moderate,15,6784.24,6430.62
S00394,2026-02,38.29976866995503,Moderate,concentration_risk,seller coaching required,41.358024691358025,Moderate,10.75837742504409,Low,41.47328840288434,Moderate,27,13816.67,12789.1
S00395,2026-02,59.80383879114608,High,seller_quality,audit seller operations,82.19047619047619,Critical,36.16326530612245,Moderate,48.96554144836942,Moderate,35,17252.61,15959.86
S00396,2026-02,50.91502620040532,Moderate,concentration_risk,seller coaching required,65.4871794871795,High,31.611721611721613,Moderate,26.15904918667049,Low,65,28213.68,26561.88
S00397,2026-02,52.20493104637693,Moderate,concentration_risk,seller coaching required,55.71785268414482,High,32.39700374531836,Moderate,38.66033223131459,Moderate,89,32509.11,29766.82
S00398,2026-02,21.744763405034085,Low,seller_quality,monitor only,32.76190476190476,Moderate,12.244897959183673,Low,30.714008518707796,Moderate,7,1315.14,1221.3600000000001
S00399,2026-02,40.86421702387571,Moderate,concentration_risk,seller coaching required,50.0,Moderate,17.826617826617827,Low,35.423254947874476,Moderate,39,7759.4800000000005,7323.69
S00400,2026-02,33.68956951633618,Moderate,seller_quality,seller coaching required,55.75757575757576,High,8.54978354978355,Low,32.76459791258397,Moderate,22,3780.67,3505.96
S00401,2026-02,36.896591509071214,Moderate,seller_quality,seller coaching required,58.76543209876544,High,11.375661375661373,Low,36.241943236650336,Moderate,27,3865.86,3488.02
S00402,2026-02,42.30704177254426,Moderate,concentration_risk,seller coaching required,57.948717948717956,High,15.323565323565324,Low,26.00161381620749,Low,78,8997.42,8462.56
S00403,2026-02,48.509032316716066,Moderate,seller_quality,seller coaching required,68.2280701754386,High,26.37844611528822,Low,39.27862776075303,Moderate,38,6817.9,6309.14
S00404,2026-02,48.87416701133818,Moderate,seller_quality,seller coaching required,72.23391812865498,High,21.512113617376777,Low,43.694428475953075,Moderate,57,5200.78,4743.86
S00405,2026-02,46.84032702381885,Moderate,seller_quality,seller coaching required,58.173258003766485,High,26.71509281678773,Low,35.55522408027827,Moderate,59,7957.67,7357.7699999999995
S00406,2026-02,49.63417353097255,Moderate,seller_quality,seller coaching required,58.08278867102397,High,42.250233426704014,Moderate,32.22778984466071,Moderate,51,7052.49,6612.47
S00407,2026-02,29.706607214126095,Low,margin_fragility,monitor only,44.66666666666667,Moderate,6.666666666666668,Low,62.09350228108094,High,5,732.4300000000001,628.3199999999999
S00408,2026-02,30.8114044364013,Moderate,seller_quality,seller coaching required,44.651162790697676,Moderate,9.645625692137322,Low,20.779620967471274,Low,43,4360.43,4162.55
S00409,2026-02,28.468892046948508,Low,seller_quality,monitor only,55.23809523809524,High,0.0,Low,44.446276386094965,Moderate,14,1366.27,1234.29
S00410,2026-02,48.87576819140888,Moderate,seller_quality,seller coaching required,83.0909090909091,Critical,30.086580086580085,Moderate,48.24943546564666,Moderate,22,2327.69,2125.83
S00411,2026-02,48.81160073675558,Moderate,concentration_risk,seller coaching required,54.81203007518797,Moderate,19.477264590046545,Low,45.099774522255544,Moderate,133,12972.5,11621.34
S00412,2026-02,38.54497656876676,Moderate,seller_quality,seller coaching required,52.1505376344086,Moderate,21.889400921658986,Low,40.52321586192498,Moderate,31,3074.12,2763.7400000000002
S00413,2026-02,50.33775908535514,Moderate,seller_quality,seller coaching required,62.622950819672134,High,30.921155347384857,Moderate,35.75316936098076,Moderate,61,10548.36,9877.24
S00414,2026-02,41.70065970502418,Moderate,seller_quality,seller coaching required,68.0,High,41.28571428571429,Moderate,24.64362178680711,Low,20,2160.52,2074.99
S00415,2026-02,58.53399705693074,High,seller_quality,audit seller operations,71.62698412698413,High,37.2108843537415,Moderate,58.68147866691661,High,84,6114.6,5476.94
S00416,2026-02,47.252641911330244,Moderate,concentration_risk,seller coaching required,58.779599271402546,High,22.661982825917256,Low,30.86704898000924,Moderate,122,12221.61,11465.05
S00417,2026-02,52.92955614686645,Moderate,concentration_risk,seller coaching required,68.94736842105263,High,16.591478696741856,Low,44.585713268585124,Moderate,190,24966.08,22582.04
S00418,2026-02,43.903992544617424,Moderate,seller_quality,seller coaching required,57.40112994350283,High,21.791767554479424,Low,27.926353621135945,Low,59,9202.44,8611.0
S00419,2026-02,51.91433012112506,Moderate,seller_quality,seller coaching required,65.11111111111111,High,39.523809523809526,Moderate,37.562188996751246,Moderate,60,6279.55,5872.86
S00420,2026-02,54.12786196716172,Moderate,seller_quality,seller coaching required,66.70498084291188,High,27.668308702791464,Low,45.22551784346939,Moderate,87,14092.67,12872.07
S00421,2026-02,36.730691549751946,Moderate,seller_quality,seller coaching required,50.175438596491226,Moderate,11.591478696741856,Low,41.69497627768406,Moderate,38,3615.86,3239.13
S00422,2026-02,30.81996458051621,Moderate,seller_quality,seller coaching required,40.625,Moderate,7.961309523809524,Low,34.18896452199215,Moderate,32,3689.17,3367.5099999999998
S00423,2026-02,49.09378633841276,Moderate,seller_quality,seller coaching required,74.66666666666667,High,57.142857142857146,High,49.48551847354524,Moderate,5,463.34000000000003,423.05999999999995
S00424,2026-02,39.095921413947785,Moderate,seller_quality,seller coaching required,49.26553672316384,Moderate,15.254237288135593,Low,48.5072820213926,Moderate,59,2731.99,2428.16
S00425,2026-02,45.545924916019516,Moderate,seller_quality,seller coaching required,55.74193548387097,High,29.016897081413212,Low,31.718203535129973,Moderate,31,13412.66,12606.75
S00426,2026-02,48.02499792117491,Moderate,seller_quality,seller coaching required,56.14035087719298,High,36.56641604010025,Moderate,31.327816108487774,Moderate,38,10939.15,10100.73
S00427,2026-02,37.38349564397046,Moderate,concentration_risk,seller coaching required,48.333333333333336,Moderate,15.753968253968255,Low,26.73893687633192,Low,24,11281.85,10637.84
S00428,2026-02,35.35859593423458,Moderate,seller_quality,seller coaching required,49.12280701754386,Moderate,14.411027568922306,Low,50.99475018545944,Moderate,19,2288.98,2075.52
S00429,2026-02,49.35287270351711,Moderate,seller_quality,seller coaching required,67.1111111111111,High,46.66666666666667,Moderate,32.242872375765735,Moderate,30,4432.12,4095.04
S00430,2026-02,37.815834962694424,Moderate,seller_quality,seller coaching required,43.74712643678161,Moderate,24.44991789819376,Low,38.10715819841889,Moderate,29,4383.67,3954.54
S00431,2026-02,50.996536834532925,Moderate,seller_quality,seller coaching required,67.6648451730419,High,24.238875878220142,Low,40.223283193587925,Moderate,61,10969.22,10094.98
S00432,2026-02,47.349563991748134,Moderate,seller_quality,seller coaching required,77.97701149425288,Critical,27.422003284072254,Low,39.16169417743986,Moderate,29,3663.33,3363.81
S00433,2026-02,35.75827336296597,Moderate,seller_quality,seller coaching required,56.94252873563218,High,10.50903119868637,Low,53.78786759747041,Moderate,29,1065.04,939.63
S00434,2026-02,30.60095716790626,Moderate,seller_quality,seller coaching required,40.839506172839506,Moderate,23.104056437389772,Low,19.661239448874557,Low,27,3187.05,3005.46
S00435,2026-02,50.982315302880735,Moderate,concentration_risk,seller coaching required,66.08888888888889,High,20.31746031746032,Low,35.99653532284962,Moderate,150,22361.56,20719.46
S00436,2026-02,53.392133931319606,Moderate,concentration_risk,seller coaching required,66.98397435897435,High,21.48580586080586,Low,42.55101592262291,Moderate,208,25446.29,23295.03
S00437,2026-02,34.25363615346396,Moderate,seller_quality,seller coaching required,60.666666666666664,High,27.142857142857146,Low,36.47968436959188,Moderate,10,726.0,668.76
